file0me,position,IA_1,core_depth_mm,core_depth,(mm),sample,surface,validity,E-gain,E-offset,F-slope,F-offset,cps,MSE,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Br,Rb,Sr,Y,Zr,Ba,La,Ce,Pr,Nd,Fe,a*2,Fe,a+b,FeX1,FeX2,FeX3,W,La,W,Lb1,W,Lb2,W,La,inel,W,Lb1,inel,W,Lb2,inel,Mo,inc,Mo,coh,Dt
C:\Data\coo_6_2\coo_6_2\XRF,data\L000640.spe,IB_1,1512,151.2,1344.7,5.31,1,0.017507,-0.000026,0.009335,0.091174,178787,1.32,28,284,0,175,1241,695,2241,2905,2618,96,227,327,83798,420,423,341,541,906,2965,325,816,75,45,88,54,33,270,25,367,313,1777,1565,1289,380,747,752,883,48764,11174,0.418,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000641.spe,IB_1,1514,151.4,1346.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,178644,1.28,24,362,5,181,1101,729,2008,2869,2741,109,321,374,86383,470,403,317,528,728,2763,159,794,92,0,37,44,42,310,301,322,354,1699,1689,1305,437,733,702,743,48198,11098,0.416,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000642.spe,IB_1,1516,151.6,1348.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,176991,1.28,34,254,9,161,1169,742,1997,2905,2784,63,427,272,82445,402,336,316,455,840,2989,105,791,91,0,78,60,47,185,35,288,340,1485,1632,1287,271,758,711,465,47778,11486,0.417,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000643.spe,IB_1,1518,151.8,1350.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,172582,1.21,39,292,0,123,1087,724,2025,2943,2900,101,224,327,77039,420,382,310,555,935,2541,141,982,0,0,80,73,40,180,153,334,332,1480,1493,1278,454,744,678,733,48382,11300,0.417,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000644.spe,IB_1,1520,152,1352.7,5.32,1,0.017507,-0.000026,0.009335,0.091174,174686,1.24,53,253,21,185,1118,712,1939,2977,2933,85,210,378,83380,424,351,378,487,822,2786,236,886,12,10,73,80,67,123,12,265,343,1824,1669,1450,280,779,771,692,48230,11457,0.413,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000645.spe,IB_1,1522,152.2,1354.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,178690,1.21,5,254,0,181,1175,742,2104,3553,2488,76,306,400,84326,479,389,365,584,691,2874,338,982,30,18,92,60,52,230,193,298,338,1830,1608,1440,384,777,693,671,48721,11237,0.418,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000646.spe,IB_1,1524,152.4,1356.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,179326,1.31,31,281,0,197,1192,743,1943,5511,2543,109,283,421,81686,533,425,404,497,947,2858,51,908,72,0,76,87,58,280,44,421,263,1573,1748,1441,371,878,661,794,48595,11479,0.419,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000647.spe,IB_1,1526,152.6,1358.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,174863,1.25,53,316,0,209,1102,775,2118,2583,2776,82,272,317,83461,435,320,366,555,785,2664,218,962,100,4,62,71,36,247,90,292,353,1705,1677,1633,364,851,743,747,47326,10805,0.414,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000648.spe,IB_1,1528,152.8,1360.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,176364,1.28,0,310,15,167,1055,761,2035,2986,2825,161,278,422,84237,464,390,407,547,902,2863,161,983,66,27,57,35,53,197,32,241,309,1779,1612,1376,307,690,728,666,47922,11492,0.415,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000649.spe,IB_1,1530,153,1362.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,175057,1.18,30,277,7,203,1029,721,2013,2785,2741,56,266,395,83140,456,333,321,604,535,2678,310,929,0,9,101,100,0,53,260,392,313,1621,1664,1283,282,733,630,725,47402,11273,0.415,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000650.spe,IB_1,1532,153.2,1364.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,174952,1.27,18,330,0,173,1005,727,2079,2755,2642,52,267,387,85090,410,381,348,564,746,2506,165,755,35,20,103,89,0,186,117,298,430,1822,1685,1299,214,865,728,848,47234,11095,0.413,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000651.spe,IB_1,1534,153.4,1366.7,5.32,1,0.017507,-0.000026,0.009335,0.091174,170695,1.32,41,241,7,154,1071,745,1940,2445,2789,119,303,416,86136,466,447,331,514,846,2472,242,719,78,0,20,43,67,104,0,391,298,1906,1407,1350,346,766,729,571,46243,10741,0.408,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000652.spe,IB_1,1536,153.6,1368.7,5.31,1,0.017507,-0.000026,0.009335,0.091174,172021,1.19,70,274,27,207,1191,752,2058,2752,3093,54,311,426,87643,482,351,318,533,715,2577,146,902,36,0,108,64,20,239,155,304,329,1614,1695,1193,333,761,671,683,46073,10941,0.407,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000653.spe,IB_1,1538,153.8,1370.7,5.29,1,0.017507,-0.000026,0.009335,0.091174,166912,1.22,47,294,23,196,1169,798,1923,2455,3061,84,241,425,85737,403,261,386,375,801,2451,249,773,35,0,98,104,26,324,22,285,319,1591,1539,1270,133,914,677,587,45402,10815,0.401,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000654.spe,IB_1,1540,154,1372.7,5.29,1,0.017507,-0.000026,0.009335,0.091174,179791,1.23,58,350,30,253,1115,707,2398,3021,3540,111,364,572,101602,482,392,368,424,765,2713,152,845,14,22,123,98,46,339,222,393,400,1927,2038,1241,200,792,604,638,44929,10755,0.406,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000655.spe,IB_1,1542,154.2,1374.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,162527,1.4,22,255,18,229,1081,721,1716,2075,2561,35,269,475,71999,434,414,1057,382,645,2411,296,948,7,0,82,90,35,262,257,331,306,1491,1296,1053,324,930,573,645,45556,10190,0.42,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000656.spe,IB_1,1544,154.4,1376.7,5.43,1,0.017507,-0.000026,0.009335,0.091174,161226,1.34,27,182,0,264,902,780,1349,1879,1870,80,215,411,67066,396,411,1211,402,460,2247,216,1013,12,0,59,26,50,151,367,297,286,1533,1484,1334,388,922,785,672,46574,10205,0.411,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000657.spe,IB_1,1546,154.6,1378.7,5.31,1,0.017507,-0.000026,0.009335,0.091174,179292,1.27,36,358,19,305,1194,718,2188,2782,3234,90,234,579,100838,469,419,415,535,647,2554,242,999,81,18,97,72,60,384,156,411,388,2080,1652,1258,360,622,673,873,45015,10813,0.406,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000658.spe,IB_1,1548,154.8,1380.7,5.3,1,0.017507,-0.000026,0.009335,0.091174,177382,1.31,44,316,25,369,1035,745,2051,2931,2854,100,328,556,107334,463,397,318,504,938,2654,241,930,57,0,112,132,33,303,0,429,437,2129,1509,1174,362,650,651,571,43625,10854,0.399,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000659.spe,IB_1,1550,155,1382.7,5.29,1,0.017507,-0.000026,0.009335,0.091174,176872,1.33,28,332,8,403,1038,755,2160,2662,2760,49,356,548,111940,453,309,371,367,607,2495,142,842,118,0,81,90,58,257,105,435,397,2251,1529,1111,416,706,599,664,42624,10531,0.396,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000660.spe,IB_1,1552,155.2,1384.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,174445,1.34,53,278,24,373,1074,754,1968,2722,2704,0,205,530,102373,442,351,243,301,801,2752,330,911,95,0,66,158,12,178,0,416,382,2213,1599,1293,288,702,620,804,44333,11255,0.397,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000661.spe,IB_1,1554,155.4,1386.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,175621,1.26,72,332,5,373,1092,759,2127,2718,2757,49,305,610,101216,429,386,332,458,666,2721,279,983,43,22,89,72,54,224,76,509,353,1982,1542,1247,426,750,636,795,44777,10937,0.401,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000662.spe,IB_1,1556,155.6,1388.7,5.27,1,0.017507,-0.000026,0.009335,0.091174,179708,1.3,24,314,0,391,948,688,2234,2721,2726,192,318,560,106201,430,349,330,506,603,2710,357,976,116,0,42,57,33,303,177,522,326,1911,1621,1260,422,784,566,747,44722,11057,0.403,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000663.spe,IB_1,1558,155.8,1390.7,5.29,1,0.017507,-0.000026,0.009335,0.091174,178964,1.39,16,306,12,395,962,732,1852,2452,2745,76,292,504,99670,499,281,260,622,909,2230,219,896,53,28,60,81,38,248,0,417,311,1928,1498,1308,375,827,642,770,46539,11063,0.408,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000664.spe,IB_1,1560,156,1392.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,180554,1.24,58,309,33,357,1057,747,1876,2432,2612,23,417,502,96627,440,313,294,622,793,2332,207,1025,76,0,68,107,71,346,16,369,404,2086,1610,1334,340,738,669,552,47499,11250,0.411,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000665.spe,IB_1,1562,156.2,1394.7,5.29,1,0.017507,-0.000026,0.009335,0.091174,181352,1.33,58,351,25,295,1000,734,2006,2313,2834,119,264,500,95828,497,379,275,599,728,2036,240,781,0,0,121,90,39,187,111,377,396,1963,1593,1191,274,798,704,673,48003,10832,0.413,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000666.spe,IB_1,1564,156.4,1396.7,5.29,1,0.017507,-0.000026,0.009335,0.091174,178016,1.22,68,377,19,276,1086,759,2037,2626,2829,88,371,519,93679,513,452,362,604,587,2380,195,843,24,9,85,78,31,61,333,390,386,1957,1686,1260,330,729,735,817,46692,11142,0.409,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000667.spe,IB_1,1566,156.6,1398.7,5.28,1,0.017507,-0.000026,0.009335,0.091174,181579,1.21,56,386,19,250,1084,698,2307,2864,3083,119,431,556,96973,492,362,475,496,740,2602,221,900,154,0,25,50,65,294,210,425,400,1986,1583,1285,261,782,675,811,46842,10935,0.41,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000668.spe,IB_1,1568,156.8,1400.7,5.27,1,0.017507,-0.000026,0.009335,0.091174,182686,1.21,51,410,9,316,1103,733,2203,2696,3108,66,327,591,96169,517,399,346,491,805,2303,264,996,10,9,159,129,38,456,147,400,451,1928,2227,1382,365,824,642,912,47588,11168,0.414,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000669.spe,IB_1,1570,157,1402.7,5.27,1,0.017507,-0.000026,0.009335,0.091174,187526,1.25,13,382,0,304,1107,731,2157,2890,2919,89,349,546,94733,536,414,418,527,802,2495,301,796,74,47,44,44,65,230,268,376,391,1845,1751,1416,390,874,635,741,48928,11440,0.42,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000670.spe,IB_1,1572,157.2,1404.7,5.26,1,0.017507,-0.000026,0.009335,0.091174,196454,1.26,61,403,18,433,1234,719,2334,5960,3256,85,352,608,108030,480,342,424,665,963,2448,223,735,32,26,71,82,41,498,0,486,432,2098,1561,1276,368,846,733,843,48784,11090,0.419,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000671.spe,IB_1,1574,157.4,1406.7,5.27,1,0.017507,-0.000026,0.009335,0.091174,196534,1.53,53,291,17,472,1119,701,1702,47890,2421,23,351,577,91896,518,277,301,604,556,4293,220,671,0,0,90,39,19,121,77,522,361,1584,1473,1143,367,790,664,760,46840,11255,0.412,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000672.spe,IB_1,1576,157.6,1408.7,5.2,1,0.017507,-0.000026,0.009335,0.091174,208773,1.5,32,296,24,475,1196,582,1382,72110,2318,50,207,464,83273,465,293,326,703,709,5311,253,679,0,0,129,64,0,385,61,334,406,1478,1422,1415,472,736,467,664,48198,11770,0.42,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000673.spe,IB_1,1578,157.8,1410.7,5.09,1,0.017507,-0.000026,0.009335,0.091174,210086,1.38,16,283,0,376,1337,558,1572,42765,2428,75,357,545,91592,576,329,324,744,601,4250,196,794,14,31,72,59,60,261,77,422,411,1683,1642,1562,516,839,687,665,50522,11809,0.43,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000674.spe,IB_1,1580,158,1412.7,5.14,1,0.017507,-0.000026,0.009335,0.091174,190629,1.36,30,289,0,328,1098,614,1854,35166,2527,28,312,504,79689,528,344,311,658,668,4281,233,788,79,0,29,118,67,74,148,410,375,1495,1974,1436,399,803,650,800,47733,11539,0.418,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000675.spe,IB_1,1582,158.2,1414.7,5.16,1,0.017507,-0.000026,0.009335,0.091174,203568,1.97,17,264,0,375,950,749,1180,117696,1833,58,359,423,63498,547,178,219,562,417,5683,291,672,6,0,65,47,0,225,205,292,319,1297,1568,1072,419,580,517,620,44736,11351,0.407,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000676.spe,IB_1,1584,158.4,1416.7,5.16,1,0.017507,-0.000026,0.009335,0.091174,200250,2.17,63,163,0,378,885,714,718,138334,1416,84,310,322,58230,449,85,169,486,581,5953,253,747,27,0,0,0,7,54,8,227,270,1107,1208,825,240,422,474,451,42811,10954,0.398,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000677.spe,IB_1,1586,158.6,1418.7,5.16,1,0.017507,-0.000026,0.009335,0.091174,191299,1.78,101,262,0,374,1001,734,1256,87425,1916,46,321,560,73152,518,278,249,516,656,5513,152,640,16,13,126,81,47,128,0,242,337,1363,1376,1080,315,660,470,540,43652,11466,0.399,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000678.spe,IB_1,1588,158.8,1420.7,5.14,1,0.017507,-0.000026,0.009335,0.091174,201695,1.55,49,269,0,459,1118,657,1379,60626,2054,0,251,579,91490,457,257,290,562,641,4767,284,728,65,43,73,69,0,335,171,369,352,1808,1450,1173,505,689,557,634,46448,11427,0.412,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000679.spe,IB_1,1590,159,1422.7,5.15,1,0.017507,-0.000026,0.009335,0.091174,197960,1.38,32,306,7,401,1198,598,1794,22000,2395,58,328,637,95967,554,387,301,719,613,3345,291,783,44,25,66,92,29,250,0,369,394,1887,1655,1186,351,856,668,824,50000,11619,0.422,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000680.spe,IB_1,1592,159.2,1424.7,5.2,1,0.017507,-0.000026,0.009335,0.091174,176299,1.29,67,271,14,411,1298,766,1700,6250,2714,87,303,498,88740,458,362,303,660,525,2652,345,890,64,8,31,66,87,338,297,356,372,1787,1589,1434,470,815,811,707,47497,11187,0.41,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000681.spe,IB_1,1594,159.4,1426.7,5.19,1,0.017507,-0.000026,0.009335,0.091174,163183,1.28,16,260,21,325,1096,743,1619,2457,2706,0,260,504,83292,484,366,256,421,572,2822,160,755,25,0,88,134,50,206,365,407,291,1613,1385,1191,227,745,628,809,44498,10990,0.399,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000682.spe,IB_1,1596,159.6,1428.7,5.22,1,0.017507,-0.000026,0.009335,0.091174,164377,1.4,68,301,8,375,1188,795,1851,4186,2536,90,241,477,88979,392,319,219,382,689,3058,203,872,71,36,68,32,0,236,329,355,262,1628,1462,1254,210,684,533,664,44125,11067,0.396,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000683.spe,IB_1,1598,159.8,1430.7,5.26,1,0.017507,-0.000026,0.009335,0.091174,146080,1.37,33,266,13,328,1143,891,1730,1924,2645,63,241,433,82213,411,329,303,435,455,3018,145,697,63,0,65,81,91,105,444,374,284,1452,1266,938,289,648,610,544,38806,9742,0.377,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000684.spe,IB_1,1600,160,1432.7,5.27,1,0.017507,-0.000026,0.009335,0.091174,144468,1.33,38,243,0,286,1103,771,1512,14633,2261,90,216,414,76822,348,285,268,390,613,3501,188,754,0,0,84,59,42,171,115,390,298,1584,1429,1064,325,635,480,505,37874,9972,0.371,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000685.spe,IB_1,1602,160.2,1434.7,5.29,1,0.017507,-0.000026,0.009335,0.091174,159004,1.3,65,351,0,361,1158,837,1702,14677,2641,79,265,435,87974,355,342,303,329,650,3187,159,776,94,0,50,79,43,349,125,267,366,1726,1465,1117,385,672,654,564,40049,10544,0.382,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000686.spe,IB_1,1604,160.4,1436.7,5.35,1,0.017507,-0.000026,0.009335,0.091174,156151,1.29,12,311,0,239,1110,834,2038,2509,2946,30,228,470,85275,437,324,278,366,850,2931,278,929,55,62,127,48,0,256,121,363,305,1934,1301,1195,271,716,603,643,41392,10690,0.387,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000687.spe,IB_1,1606,160.6,1438.7,5.35,1,0.017507,-0.000026,0.009335,0.091174,157036,1.26,33,329,15,251,1049,812,1957,2374,2893,43,259,468,81221,400,344,237,408,856,3040,104,756,69,0,80,94,51,302,0,288,268,1754,1444,1221,305,679,508,591,42422,11047,0.391,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000688.spe,IB_1,1608,160.8,1440.7,5.34,1,0.017507,-0.000026,0.009335,0.091174,162660,1.27,19,361,0,274,1018,733,2162,2571,3127,115,295,593,88647,422,370,417,358,715,2924,189,733,80,0,118,118,10,301,248,358,309,1761,1440,1269,314,685,568,616,42000,10875,0.393,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000689.spe,IB_1,1610,161,1442.7,5.34,1,0.017507,-0.000026,0.009335,0.091174,161934,1.23,43,348,17,205,1123,745,2303,2611,3130,17,364,457,78825,466,402,381,358,589,3206,147,1057,100,17,80,109,40,344,302,320,268,1551,1638,1412,533,977,745,551,43864,11256,0.398,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000690.spe,IB_1,1612,161.2,1444.7,5.34,1,0.017507,-0.000026,0.009335,0.091174,159453,1.23,39,413,24,147,1140,766,2277,2661,2992,81,243,430,73174,344,344,318,358,789,3193,311,893,51,0,116,89,9,56,29,346,242,1448,1685,1481,390,773,598,743,44578,11334,0.397,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000691.spe,IB_1,1614,161.4,1446.7,5.32,1,0.017507,-0.000026,0.009335,0.091174,165596,1.26,46,371,15,129,1113,751,2330,3120,3396,90,236,441,82784,376,313,344,394,915,3466,243,1192,34,0,100,85,40,383,0,420,270,1449,1943,1531,418,833,544,799,42843,10922,0.399,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000692.spe,IB_1,1616,161.6,1448.7,5.32,1,0.017507,-0.000026,0.009335,0.091174,170809,1.26,26,358,20,180,1132,711,2350,3852,3142,104,334,611,77970,378,302,425,424,753,3424,174,1008,145,0,59,64,45,169,136,269,328,1538,1936,1615,467,936,764,671,46132,11595,0.407,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000693.spe,IB_1,1618,161.8,1450.7,5.31,1,0.017507,-0.000026,0.009335,0.091174,173670,1.32,48,398,0,217,1161,695,2527,3357,3914,118,316,684,84074,433,372,275,449,831,3244,297,1055,108,5,81,55,46,159,170,381,295,1639,1901,1361,333,946,625,795,46399,11449,0.405,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000694.spe,IB_2,1620,162,1452.7,5.33,1,0.017507,-0.000026,0.009335,0.091174,168901,1.23,47,357,24,165,1272,747,2341,2765,3784,0,262,528,83992,379,388,291,403,824,3025,262,1146,71,0,121,117,34,377,262,341,294,1550,1731,1350,239,920,581,563,43330,11037,0.402,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000695.spe,IB_2,1622,162.2,1454.7,5.34,1,0.017507,-0.000026,0.009335,0.091174,159168,1.24,13,424,0,128,1285,695,2433,2905,3932,0,294,470,83682,416,365,353,350,767,2895,153,973,0,0,164,127,23,160,130,387,343,1735,1681,1261,506,850,745,579,41019,10863,0.389,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000696.spe,IB_2,1624,162.4,1456.7,5.31,1,0.017507,-0.000026,0.009335,0.091174,162715,1.23,75,506,47,211,1202,786,2927,3085,3513,94,397,503,86344,433,395,379,253,912,3208,65,935,161,0,50,93,65,318,31,371,315,1504,2013,1353,454,852,694,820,41714,10870,0.391,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000697.spe,IB_2,1626,162.6,1458.7,5.34,1,0.017507,-0.000026,0.009335,0.091174,161103,1.24,50,418,0,150,1183,724,2238,2670,4036,180,214,454,91347,347,312,348,310,737,3050,202,1044,90,0,87,96,44,73,292,332,333,1799,1635,1458,272,715,634,576,40343,10704,0.387,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000698.spe,IB_2,1628,162.8,1460.7,5.35,1,0.017507,-0.000026,0.009335,0.091174,162106,1.3,56,457,44,264,1169,719,2345,2564,3487,65,245,527,97213,340,332,337,266,790,3124,138,897,17,0,109,125,18,203,278,424,357,1952,1655,1245,555,786,625,662,40303,10658,0.384,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000699.spe,IB_2,1630,163,1462.7,5.36,1,0.017507,-0.000026,0.009335,0.091174,161176,1.3,12,419,0,239,1148,749,2302,2778,3438,86,234,547,94489,362,310,346,304,1064,3300,244,813,157,0,45,64,60,165,0,385,386,2109,1576,1377,228,755,735,572,40473,10767,0.385,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000700.spe,IB_2,1632,163.2,1464.7,5.36,1,0.017507,-0.000026,0.009335,0.091174,153025,1.25,34,373,10,235,1119,735,2079,2345,3321,64,183,521,89580,369,297,351,260,807,2987,132,958,33,0,112,118,41,208,206,446,245,1916,1702,1229,305,639,616,736,38824,10340,0.378,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000701.spe,IB_2,1634,163.4,1466.7,5.36,1,0.017507,-0.000026,0.009335,0.091174,169252,1.26,40,335,0,312,1290,741,2207,2547,3523,85,224,633,115414,403,263,288,256,718,2963,26,880,39,6,100,87,39,161,276,637,385,1823,1495,1059,397,750,573,559,38618,10332,0.379,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000702.spe,IB_2,1636,163.6,1468.7,5.34,1,0.017507,-0.000026,0.009335,0.091174,155624,1.37,42,362,5,276,1152,733,2339,2170,3429,110,294,552,99618,287,327,307,311,765,2893,158,940,83,15,81,82,44,369,176,424,273,2180,1792,1090,470,710,507,644,37901,10432,0.372,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000703.spe,IB_2,1638,163.8,1470.7,5.35,1,0.017507,-0.000026,0.009335,0.091174,160370,1.31,46,375,35,300,1218,690,2257,2493,3370,92,237,543,102307,319,306,388,169,794,2743,78,680,0,0,132,133,0,359,0,469,385,1714,1820,1365,268,775,613,527,38246,10396,0.375,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000704.spe,IB_2,1640,164,1472.7,5.36,1,0.017507,-0.000026,0.009335,0.091174,183183,1.23,33,502,22,339,1402,678,2492,2693,4015,150,321,661,119717,412,334,310,427,873,3449,134,866,0,0,129,94,46,393,193,488,428,2302,1884,1299,531,829,454,593,41471,10955,0.396,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000705.spe,IB_2,1642,164.2,1474.7,5.35,1,0.017507,-0.000026,0.009335,0.091174,162886,1.46,26,344,15,287,1206,809,1817,2975,3036,64,263,510,92810,419,279,341,330,735,2825,132,1073,26,0,53,55,43,289,164,384,294,1723,1185,1155,213,704,504,576,40256,10597,0.412,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000706.spe,IB_2,1644,164.4,1476.7,5.32,1,0.017507,-0.000026,0.009335,0.091174,135317,1.38,29,88,31,122,817,584,613,554,1499,7,171,292,29237,388,721,2820,345,366,1697,52,599,0,0,23,40,103,257,88,182,290,940,1865,1237,178,1818,554,982,41659,8820,0.399,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000707.spe,IB_2,1646,164.6,1478.7,5.38,1,0.017507,-0.000026,0.009335,0.091174,156817,1.24,44,281,16,241,1233,674,1978,1969,3078,133,167,547,86700,383,344,326,294,736,2699,148,895,13,0,104,110,15,209,306,364,331,1654,1552,1179,404,725,567,704,41373,10778,0.389,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000708.spe,IB_2,1648,164.8,1480.7,5.39,1,0.017507,-0.000026,0.009335,0.091174,183502,1.32,84,485,0,327,1680,749,2284,13074,3836,143,247,698,109542,450,393,366,327,816,3711,191,942,0,8,145,81,61,444,29,508,404,2165,1721,1289,480,819,640,695,42323,11180,0.395,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000709.spe,IB_2,1650,165,1482.7,5.39,1,0.017507,-0.000026,0.009335,0.091174,151207,1.36,26,317,36,190,1272,754,2269,1849,3403,51,178,466,83730,431,631,388,291,745,2472,153,786,0,0,113,99,20,188,93,268,281,1830,1485,1023,425,691,623,651,39931,10132,0.38,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000710.spe,IB_2,1652,165.2,1484.7,5.4,1,0.017507,-0.000026,0.009335,0.091174,161172,1.37,23,363,31,300,1250,735,1893,2862,3103,41,223,610,105738,404,433,306,214,670,2734,89,748,29,0,84,141,68,161,151,376,460,2187,1676,1239,214,680,572,511,38670,10219,0.377,,,,,,,,,,,,,,
C:\Data\coo_6_2\coo_6_2\XRF,data\L000711.spe,IB_2,1654,165.4,1486.7,5.39,1,0.017507,-0.000026,0.009335,0.091174,159645,1.39,29,306,0,364,1136,802,1811,4283,3191,165,286,694,104545,359,320,333,349,740,2723,345,1035,99,0,26,63,55,384,101,401,431,2445,1666,977,243,568,421,705,38658,10537,0.376,,,,,,,,,,,,,,
